PersonId,MetricDate,Model,Feature,Usage count by model and feature,PeopleHistoricalId
09a69926-8875-35d7-7735-6e4bef899d76,2026-07-19,claude-sonnet-5,chat_panel_plan_mode,26,09a69926-8875-35d7-7735-6e4bef899d761784419200
09a69926-8875-35d7-7735-6e4bef899d76,2026-07-19,claude-sonnet-5,chat_panel_agent_mode,54,09a69926-8875-35d7-7735-6e4bef899d761784419200
09a69926-8875-35d7-7735-6e4bef899d76,2026-07-19,auto,copilot_cli,18,09a69926-8875-35d7-7735-6e4bef899d761784419200
09a69926-8875-35d7-7735-6e4bef899d76,2026-07-19,claude-sonnet-5,copilot_app,5,09a69926-8875-35d7-7735-6e4bef899d761784419200
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-02,gpt-5.6-terra,code_completion,26,09a69926-8875-35d7-7735-6e4bef899d761785628800
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-02,auto,code_completion,15,09a69926-8875-35d7-7735-6e4bef899d761785628800
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-02,claude-opus-4.8,code_completion,15,09a69926-8875-35d7-7735-6e4bef899d761785628800
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-02,gpt-5.6-terra,chat_inline,9,09a69926-8875-35d7-7735-6e4bef899d761785628800
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-02,claude-opus-4.8,chat_inline,11,09a69926-8875-35d7-7735-6e4bef899d761785628800
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-02,gpt-5.6-terra,chat_panel_ask_mode,29,09a69926-8875-35d7-7735-6e4bef899d761785628800
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-02,gpt-5.6-terra,chat_panel_edit_mode,24,09a69926-8875-35d7-7735-6e4bef899d761785628800
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-02,claude-opus-4.8,chat_panel_edit_mode,15,09a69926-8875-35d7-7735-6e4bef899d761785628800
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-02,gpt-5.6-terra,agent_edit,46,09a69926-8875-35d7-7735-6e4bef899d761785628800
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-02,gpt-5.6-terra,chat_panel_custom_mode,10,09a69926-8875-35d7-7735-6e4bef899d761785628800
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-02,claude-opus-4.8,chat_panel_custom_mode,13,09a69926-8875-35d7-7735-6e4bef899d761785628800
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-02,auto,chat_panel_plan_mode,15,09a69926-8875-35d7-7735-6e4bef899d761785628800
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-02,claude-opus-4.8,chat_panel_plan_mode,14,09a69926-8875-35d7-7735-6e4bef899d761785628800
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-02,claude-opus-4.8,chat_panel_agent_mode,59,09a69926-8875-35d7-7735-6e4bef899d761785628800
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-02,claude-opus-4.8,copilot_cli,20,09a69926-8875-35d7-7735-6e4bef899d761785628800
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-02,gpt-5.6-terra,copilot_app,7,09a69926-8875-35d7-7735-6e4bef899d761785628800
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-09,gpt-5.6-terra,code_completion,64,09a69926-8875-35d7-7735-6e4bef899d761786233600
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-09,gpt-5.6-terra,chat_inline,13,09a69926-8875-35d7-7735-6e4bef899d761786233600
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-09,gpt-5.6-sol,chat_inline,9,09a69926-8875-35d7-7735-6e4bef899d761786233600
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-09,gpt-5.6-terra,chat_panel_ask_mode,34,09a69926-8875-35d7-7735-6e4bef899d761786233600
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-09,gpt-5.6-terra,chat_panel_edit_mode,45,09a69926-8875-35d7-7735-6e4bef899d761786233600
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-09,gpt-5.6-terra,agent_edit,32,09a69926-8875-35d7-7735-6e4bef899d761786233600
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-09,gpt-5.6-sol,agent_edit,20,09a69926-8875-35d7-7735-6e4bef899d761786233600
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-09,gpt-5.6-terra,chat_panel_custom_mode,16,09a69926-8875-35d7-7735-6e4bef899d761786233600
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-09,gpt-5.6-sol,chat_panel_custom_mode,10,09a69926-8875-35d7-7735-6e4bef899d761786233600
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-09,gpt-5.6-sol,chat_panel_plan_mode,33,09a69926-8875-35d7-7735-6e4bef899d761786233600
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-09,gpt-5.6-sol,chat_panel_agent_mode,67,09a69926-8875-35d7-7735-6e4bef899d761786233600
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-09,gpt-5.6-sol,copilot_cli,18,09a69926-8875-35d7-7735-6e4bef899d761786233600
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-09,unknown,copilot_cli,5,09a69926-8875-35d7-7735-6e4bef899d761786233600
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-09,gpt-5.6-terra,copilot_app,4,09a69926-8875-35d7-7735-6e4bef899d761786233600
09a69926-8875-35d7-7735-6e4bef899d76,2026-08-09,gpt-5.6-sol,copilot_app,2,09a69926-8875-35d7-7735-6e4bef899d761786233600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-02-22,claude-4.5-haiku,code_completion,23,0f25c15e-99da-3a22-b356-63b9277dc80f1771718400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-02-22,gpt-5.4,chat_inline,4,0f25c15e-99da-3a22-b356-63b9277dc80f1771718400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-02-22,gpt-5.4,chat_panel_ask_mode,7,0f25c15e-99da-3a22-b356-63b9277dc80f1771718400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-02-22,gpt-5.4,chat_panel_unknown_mode,2,0f25c15e-99da-3a22-b356-63b9277dc80f1771718400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-02-22,auto,others,1,0f25c15e-99da-3a22-b356-63b9277dc80f1771718400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-03-08,claude-4.5-haiku,code_completion,23,0f25c15e-99da-3a22-b356-63b9277dc80f1772928000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-03-08,gpt-5.4,chat_inline,5,0f25c15e-99da-3a22-b356-63b9277dc80f1772928000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-03-08,auto,chat_panel_ask_mode,7,0f25c15e-99da-3a22-b356-63b9277dc80f1772928000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-03-08,gpt-5.4,chat_panel_unknown_mode,2,0f25c15e-99da-3a22-b356-63b9277dc80f1772928000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-03-29,gpt-5.5,code_completion,31,0f25c15e-99da-3a22-b356-63b9277dc80f1774742400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-03-29,gpt-5.5,chat_inline,6,0f25c15e-99da-3a22-b356-63b9277dc80f1774742400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-03-29,gpt-5.5,chat_panel_ask_mode,10,0f25c15e-99da-3a22-b356-63b9277dc80f1774742400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-03-29,gpt-5.5,chat_panel_unknown_mode,2,0f25c15e-99da-3a22-b356-63b9277dc80f1774742400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-03-29,gpt-5.5,others,1,0f25c15e-99da-3a22-b356-63b9277dc80f1774742400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-05,gpt-5.5,code_completion,24,0f25c15e-99da-3a22-b356-63b9277dc80f1775347200
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-05,gpt-5.5,chat_inline,4,0f25c15e-99da-3a22-b356-63b9277dc80f1775347200
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-05,gpt-5.5,chat_panel_ask_mode,8,0f25c15e-99da-3a22-b356-63b9277dc80f1775347200
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-05,gpt-5.5,chat_panel_unknown_mode,2,0f25c15e-99da-3a22-b356-63b9277dc80f1775347200
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-12,gpt-5.5,code_completion,15,0f25c15e-99da-3a22-b356-63b9277dc80f1775952000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-12,auto,code_completion,7,0f25c15e-99da-3a22-b356-63b9277dc80f1775952000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-12,auto,chat_inline,2,0f25c15e-99da-3a22-b356-63b9277dc80f1775952000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-12,gpt-5.5,chat_inline,3,0f25c15e-99da-3a22-b356-63b9277dc80f1775952000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-12,gpt-5.5,chat_panel_ask_mode,7,0f25c15e-99da-3a22-b356-63b9277dc80f1775952000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-12,gpt-5.5,chat_panel_unknown_mode,1,0f25c15e-99da-3a22-b356-63b9277dc80f1775952000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-12,gpt-5.5,others,1,0f25c15e-99da-3a22-b356-63b9277dc80f1775952000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-19,gpt-5.5,code_completion,18,0f25c15e-99da-3a22-b356-63b9277dc80f1776556800
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-19,gpt-5.5,chat_inline,4,0f25c15e-99da-3a22-b356-63b9277dc80f1776556800
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-19,gpt-5.5,chat_panel_ask_mode,6,0f25c15e-99da-3a22-b356-63b9277dc80f1776556800
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-19,gpt-5.5,chat_panel_unknown_mode,1,0f25c15e-99da-3a22-b356-63b9277dc80f1776556800
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-26,claude-sonnet-5,code_completion,28,0f25c15e-99da-3a22-b356-63b9277dc80f1777161600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-26,claude-sonnet-5,chat_inline,5,0f25c15e-99da-3a22-b356-63b9277dc80f1777161600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-26,claude-sonnet-5,chat_panel_ask_mode,9,0f25c15e-99da-3a22-b356-63b9277dc80f1777161600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-26,claude-sonnet-5,chat_panel_unknown_mode,2,0f25c15e-99da-3a22-b356-63b9277dc80f1777161600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-26,claude-sonnet-5,others,1,0f25c15e-99da-3a22-b356-63b9277dc80f1777161600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-03,claude-sonnet-5,code_completion,18,0f25c15e-99da-3a22-b356-63b9277dc80f1777766400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-03,claude-sonnet-5,chat_inline,3,0f25c15e-99da-3a22-b356-63b9277dc80f1777766400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-03,claude-sonnet-5,chat_panel_ask_mode,6,0f25c15e-99da-3a22-b356-63b9277dc80f1777766400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-03,claude-sonnet-5,chat_panel_unknown_mode,1,0f25c15e-99da-3a22-b356-63b9277dc80f1777766400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-03,claude-sonnet-5,others,2,0f25c15e-99da-3a22-b356-63b9277dc80f1777766400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-10,gpt-5.6-terra,code_completion,27,0f25c15e-99da-3a22-b356-63b9277dc80f1778371200
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-10,gpt-5.6-terra,chat_inline,5,0f25c15e-99da-3a22-b356-63b9277dc80f1778371200
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-10,gpt-5.6-terra,chat_panel_ask_mode,9,0f25c15e-99da-3a22-b356-63b9277dc80f1778371200
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-10,gpt-5.6-terra,chat_panel_unknown_mode,2,0f25c15e-99da-3a22-b356-63b9277dc80f1778371200
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-10,gpt-5.6-terra,others,1,0f25c15e-99da-3a22-b356-63b9277dc80f1778371200
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-17,gpt-5.6-terra,code_completion,21,0f25c15e-99da-3a22-b356-63b9277dc80f1778976000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-17,gpt-5.6-terra,chat_inline,4,0f25c15e-99da-3a22-b356-63b9277dc80f1778976000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-17,gpt-5.6-terra,chat_panel_ask_mode,7,0f25c15e-99da-3a22-b356-63b9277dc80f1778976000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-17,gpt-5.6-terra,chat_panel_unknown_mode,2,0f25c15e-99da-3a22-b356-63b9277dc80f1778976000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-17,gpt-5.6-terra,others,1,0f25c15e-99da-3a22-b356-63b9277dc80f1778976000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-31,gpt-5.6-terra,code_completion,19,0f25c15e-99da-3a22-b356-63b9277dc80f1780185600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-31,unknown,chat_inline,2,0f25c15e-99da-3a22-b356-63b9277dc80f1780185600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-31,gpt-5.6-terra,chat_inline,1,0f25c15e-99da-3a22-b356-63b9277dc80f1780185600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-31,gpt-5.6-terra,chat_panel_ask_mode,6,0f25c15e-99da-3a22-b356-63b9277dc80f1780185600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-31,gpt-5.6-terra,chat_panel_unknown_mode,1,0f25c15e-99da-3a22-b356-63b9277dc80f1780185600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-31,gpt-5.6-terra,others,1,0f25c15e-99da-3a22-b356-63b9277dc80f1780185600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-06-07,gpt-5.6-terra,code_completion,35,0f25c15e-99da-3a22-b356-63b9277dc80f1780790400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-06-07,gpt-5.6-terra,chat_inline,6,0f25c15e-99da-3a22-b356-63b9277dc80f1780790400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-06-07,gpt-5.6-terra,chat_panel_ask_mode,11,0f25c15e-99da-3a22-b356-63b9277dc80f1780790400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-06-07,gpt-5.6-terra,chat_panel_unknown_mode,2,0f25c15e-99da-3a22-b356-63b9277dc80f1780790400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-06-07,gpt-5.6-terra,others,3,0f25c15e-99da-3a22-b356-63b9277dc80f1780790400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-06-14,gpt-5.6-terra,code_completion,26,0f25c15e-99da-3a22-b356-63b9277dc80f1781395200
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-06-14,gpt-5.6-terra,chat_inline,6,0f25c15e-99da-3a22-b356-63b9277dc80f1781395200
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-06-14,gpt-5.6-terra,chat_panel_ask_mode,9,0f25c15e-99da-3a22-b356-63b9277dc80f1781395200
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-06-14,gpt-5.6-terra,chat_panel_unknown_mode,2,0f25c15e-99da-3a22-b356-63b9277dc80f1781395200
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-07-05,claude-sonnet-5,code_completion,27,0f25c15e-99da-3a22-b356-63b9277dc80f1783209600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-07-05,claude-sonnet-5,chat_inline,5,0f25c15e-99da-3a22-b356-63b9277dc80f1783209600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-07-05,claude-sonnet-5,chat_panel_ask_mode,9,0f25c15e-99da-3a22-b356-63b9277dc80f1783209600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-07-05,claude-sonnet-5,chat_panel_unknown_mode,2,0f25c15e-99da-3a22-b356-63b9277dc80f1783209600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-07-05,claude-sonnet-5,others,1,0f25c15e-99da-3a22-b356-63b9277dc80f1783209600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-07-19,claude-sonnet-5,code_completion,15,0f25c15e-99da-3a22-b356-63b9277dc80f1784419200
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-07-19,claude-sonnet-5,chat_inline,3,0f25c15e-99da-3a22-b356-63b9277dc80f1784419200
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-07-19,claude-sonnet-5,chat_panel_ask_mode,5,0f25c15e-99da-3a22-b356-63b9277dc80f1784419200
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-07-19,claude-sonnet-5,chat_panel_unknown_mode,1,0f25c15e-99da-3a22-b356-63b9277dc80f1784419200
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-07-26,claude-sonnet-5,code_completion,16,0f25c15e-99da-3a22-b356-63b9277dc80f1785024000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-07-26,claude-sonnet-5,chat_inline,3,0f25c15e-99da-3a22-b356-63b9277dc80f1785024000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-07-26,claude-sonnet-5,chat_panel_ask_mode,5,0f25c15e-99da-3a22-b356-63b9277dc80f1785024000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-07-26,claude-sonnet-5,chat_panel_unknown_mode,2,0f25c15e-99da-3a22-b356-63b9277dc80f1785024000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-08-09,gpt-5.6-terra,code_completion,29,0f25c15e-99da-3a22-b356-63b9277dc80f1786233600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-08-09,gpt-5.6-terra,chat_inline,6,0f25c15e-99da-3a22-b356-63b9277dc80f1786233600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-08-09,gpt-5.6-terra,chat_panel_ask_mode,10,0f25c15e-99da-3a22-b356-63b9277dc80f1786233600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-08-09,gpt-5.6-terra,chat_panel_unknown_mode,2,0f25c15e-99da-3a22-b356-63b9277dc80f1786233600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-02-15,gpt-5.5,code_completion,17,1740d969-69ac-3f90-5ebc-91e85a5b9d551771113600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-02-15,gpt-5.5,chat_inline,4,1740d969-69ac-3f90-5ebc-91e85a5b9d551771113600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-02-15,gpt-5.5,chat_panel_ask_mode,5,1740d969-69ac-3f90-5ebc-91e85a5b9d551771113600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-02-15,gpt-5.5,chat_panel_unknown_mode,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551771113600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-02-15,gpt-5.5,others,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551771113600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-02-22,gpt-5.5,code_completion,18,1740d969-69ac-3f90-5ebc-91e85a5b9d551771718400
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-02-22,gpt-5.5,chat_inline,4,1740d969-69ac-3f90-5ebc-91e85a5b9d551771718400
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-02-22,gpt-5.5,chat_panel_ask_mode,6,1740d969-69ac-3f90-5ebc-91e85a5b9d551771718400
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-02-22,gpt-5.5,chat_panel_unknown_mode,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551771718400
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-01,gpt-5.5,code_completion,15,1740d969-69ac-3f90-5ebc-91e85a5b9d551772323200
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-01,gpt-5.5,chat_inline,3,1740d969-69ac-3f90-5ebc-91e85a5b9d551772323200
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-01,gpt-5.5,chat_panel_ask_mode,5,1740d969-69ac-3f90-5ebc-91e85a5b9d551772323200
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-01,gpt-5.5,chat_panel_unknown_mode,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551772323200
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-01,gpt-5.5,others,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551772323200
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-08,gpt-5.5,code_completion,24,1740d969-69ac-3f90-5ebc-91e85a5b9d551772928000
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-08,gpt-5.5,chat_inline,3,1740d969-69ac-3f90-5ebc-91e85a5b9d551772928000
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-08,unknown,chat_inline,2,1740d969-69ac-3f90-5ebc-91e85a5b9d551772928000
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-08,gpt-5.5,chat_panel_ask_mode,8,1740d969-69ac-3f90-5ebc-91e85a5b9d551772928000
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-08,gpt-5.5,chat_panel_unknown_mode,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551772928000
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-08,gpt-5.5,others,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551772928000
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-22,gpt-5.5,code_completion,14,1740d969-69ac-3f90-5ebc-91e85a5b9d551774137600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-22,gpt-5.3-codex,code_completion,6,1740d969-69ac-3f90-5ebc-91e85a5b9d551774137600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-22,gpt-5.5,chat_inline,4,1740d969-69ac-3f90-5ebc-91e85a5b9d551774137600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-22,gpt-5.5,chat_panel_ask_mode,7,1740d969-69ac-3f90-5ebc-91e85a5b9d551774137600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-22,gpt-5.5,chat_panel_unknown_mode,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551774137600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-22,gpt-5.5,others,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551774137600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-29,gpt-5.5,code_completion,17,1740d969-69ac-3f90-5ebc-91e85a5b9d551774742400
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-29,gpt-5.5,chat_inline,2,1740d969-69ac-3f90-5ebc-91e85a5b9d551774742400
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-29,gpt-5.3-codex,chat_inline,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551774742400
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-29,gpt-5.5,chat_panel_ask_mode,5,1740d969-69ac-3f90-5ebc-91e85a5b9d551774742400
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-29,gpt-5.3-codex,chat_panel_unknown_mode,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551774742400
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-29,gpt-5.5,others,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551774742400
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-05,gpt-5.5,code_completion,20,1740d969-69ac-3f90-5ebc-91e85a5b9d551775347200
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-05,gpt-5.5,chat_inline,4,1740d969-69ac-3f90-5ebc-91e85a5b9d551775347200
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-05,unknown,chat_panel_ask_mode,3,1740d969-69ac-3f90-5ebc-91e85a5b9d551775347200
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-05,gpt-5.5,chat_panel_ask_mode,2,1740d969-69ac-3f90-5ebc-91e85a5b9d551775347200
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-05,gpt-5.3-codex,chat_panel_ask_mode,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551775347200
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-05,gpt-5.3-codex,chat_panel_unknown_mode,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551775347200
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-05,unknown,others,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551775347200
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-19,gpt-5.5,code_completion,6,1740d969-69ac-3f90-5ebc-91e85a5b9d551776556800
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-19,auto,code_completion,5,1740d969-69ac-3f90-5ebc-91e85a5b9d551776556800
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-19,gpt-5.5,chat_inline,2,1740d969-69ac-3f90-5ebc-91e85a5b9d551776556800
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-19,gpt-5.5,chat_panel_ask_mode,3,1740d969-69ac-3f90-5ebc-91e85a5b9d551776556800
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-19,auto,others,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551776556800
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-19,gpt-5.5,others,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551776556800
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-26,gpt-5.5,code_completion,18,1740d969-69ac-3f90-5ebc-91e85a5b9d551777161600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-26,unknown,chat_inline,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551777161600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-26,gpt-5.5,chat_inline,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551777161600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-26,gpt-5.3-codex,chat_inline,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551777161600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-26,gpt-5.5,chat_panel_ask_mode,5,1740d969-69ac-3f90-5ebc-91e85a5b9d551777161600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-26,gpt-5.3-codex,chat_panel_unknown_mode,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551777161600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-26,gpt-5.5,others,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551777161600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-26,gpt-5.3-codex,others,1,1740d969-69ac-3f90-5ebc-91e85a5b9d551777161600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-05-03,gpt-5.5,code_completion,11,1740d969-69ac-3f90-5ebc-91e85a5b9d551777766400
